DateOfDeparture,Departure,Fog-d,Rain-d,Hail-d,Thunder-d,Snow-d
2012-12-31,ATL,0,0,0,0,0
2012-01-01,ORD,0,1,0,0,1
2012-01-02,ORD,0,0,0,0,1
2012-01-03,ORD,0,0,0,0,0
2012-01-04,ORD,0,0,0,0,0
2012-01-05,ORD,0,0,0,0,0
2012-01-06,ORD,0,0,0,0,0
2012-01-07,ORD,0,0,0,0,0
2012-01-08,ORD,0,0,0,0,0
2012-01-09,ORD,0,0,0,0,0
2012-01-10,ORD,0,0,0,0,0
2012-01-11,ORD,0,0,0,0,0
2012-01-12,ORD,1,0,0,0,1
2012-01-13,ORD,0,0,0,0,1
2012-01-14,ORD,0,0,0,0,1
2012-01-15,ORD,0,0,0,0,1
2012-01-16,ORD,0,1,0,0,0
2012-01-17,ORD,0,1,0,0,1
2012-01-18,ORD,0,0,0,0,0
2012-01-19,ORD,0,0,0,0,1
2012-01-20,ORD,1,0,0,0,1
2012-01-21,ORD,0,0,0,0,1
2012-01-22,ORD,1,1,0,1,1
2012-01-23,ORD,0,1,0,1,1
2012-01-24,ORD,0,0,0,0,0
2012-01-25,ORD,0,0,0,0,0
2012-01-26,ORD,0,0,0,0,0
2012-01-27,ORD,0,0,0,0,1
2012-01-28,ORD,0,0,0,0,1
2012-01-29,ORD,0,0,0,0,1
2012-01-30,ORD,0,0,0,0,0
2012-01-31,ORD,0,0,0,0,0
2012-02-01,ORD,0,0,0,0,0
2012-02-02,ORD,0,0,0,0,0
2012-02-03,ORD,0,0,0,0,0
2012-02-04,ORD,0,0,0,0,0
2012-02-05,ORD,0,0,0,0,0
2012-02-06,ORD,0,0,0,0,0
2012-02-07,ORD,0,0,0,0,1
2012-02-08,ORD,0,0,0,0,0
2012-02-09,ORD,0,0,0,0,0
2012-02-10,ORD,1,0,0,0,1
2012-02-11,ORD,0,0,0,0,0
2012-02-12,ORD,0,0,0,0,0
2012-02-13,ORD,0,0,0,0,1
2012-02-14,ORD,0,0,0,0,1
2012-02-15,ORD,0,1,0,0,0
2012-02-16,ORD,0,1,0,0,0
2012-02-17,ORD,0,0,0,0,0
2012-02-18,ORD,0,0,0,0,0
2012-02-19,ORD,0,0,0,0,0
2012-02-20,ORD,0,0,0,0,0
2012-02-21,ORD,0,1,0,0,1
2012-02-22,ORD,0,1,0,0,1
2012-02-23,ORD,1,1,0,0,1
2012-02-24,ORD,0,0,0,0,1
2012-02-25,ORD,0,0,0,0,0
2012-02-26,ORD,0,0,0,0,0
2012-02-27,ORD,0,0,0,0,0
2012-02-28,ORD,0,1,0,0,0
2012-02-29,ORD,1,1,0,0,1
2012-03-01,ORD,0,0,0,0,0
2012-03-02,ORD,0,1,0,0,1
2012-03-03,ORD,0,0,0,0,1
2012-03-04,ORD,0,0,0,0,1
2012-03-05,ORD,0,0,0,0,0
2012-03-06,ORD,0,0,0,0,0
2012-03-07,ORD,0,0,0,0,0
2012-03-08,ORD,0,1,0,0,0
2012-03-09,ORD,0,0,0,0,0
2012-03-10,ORD,0,0,0,0,0
2012-03-11,ORD,0,1,0,0,0
2012-03-12,ORD,0,1,0,0,0
2012-03-13,ORD,0,0,0,0,0
2012-03-14,ORD,0,0,0,0,0
2012-03-15,ORD,0,0,0,0,0
2012-03-16,ORD,0,0,0,0,0
2012-03-17,ORD,0,0,0,1,0
2012-03-18,ORD,0,0,0,0,0
2012-03-19,ORD,0,1,0,0,0
2012-03-20,ORD,0,0,0,0,0
2012-03-21,ORD,0,0,0,0,0
2012-03-22,ORD,0,1,0,0,0
2012-03-23,ORD,1,1,0,0,0
2012-03-24,ORD,1,0,0,0,0
2012-03-25,ORD,0,0,0,0,0
2012-03-26,ORD,0,0,0,0,0
2012-03-27,ORD,0,0,0,0,0
2012-03-28,ORD,0,0,0,0,0
2012-03-29,ORD,0,0,0,0,0
2012-03-30,ORD,0,1,0,1,0
2012-03-31,ORD,0,0,0,0,0
2012-04-01,ORD,0,1,0,1,0
2012-04-02,ORD,0,0,0,0,0
2012-04-03,ORD,0,0,0,0,0
2012-04-04,ORD,0,0,0,0,0
2012-04-05,ORD,0,0,0,0,0
2012-04-06,ORD,0,0,0,0,0
2012-04-07,ORD,0,1,0,0,0
2012-04-08,ORD,0,1,0,0,0
2012-04-09,ORD,0,1,0,0,0
2012-04-10,ORD,0,0,0,0,0
2012-04-11,ORD,0,0,0,0,0
2012-04-12,ORD,0,0,0,0,0
2012-04-13,ORD,0,0,0,0,0
2012-04-14,ORD,0,1,0,0,0
2012-04-15,ORD,0,1,0,1,0
2012-04-16,ORD,0,0,0,0,0
2012-04-17,ORD,0,0,0,0,0
2012-04-18,ORD,0,1,0,0,0
2012-04-19,ORD,0,0,0,0,0
2012-04-20,ORD,0,1,0,0,0
2012-04-21,ORD,0,0,0,0,0
2012-04-22,ORD,0,0,0,0,0
2012-04-23,ORD,0,0,0,0,0
2012-04-24,ORD,0,0,0,0,0
2012-04-25,ORD,0,1,0,0,0
2012-04-26,ORD,0,0,0,0,0
2012-04-27,ORD,0,0,0,0,0
2012-04-28,ORD,0,1,0,1,0
2012-04-29,ORD,0,1,0,0,0
2012-04-30,ORD,0,1,0,0,0
2012-05-01,ORD,0,1,0,0,0
2012-05-02,ORD,1,0,0,0,0
2012-05-03,ORD,0,1,1,1,0
2012-05-04,ORD,0,1,0,1,0
2012-05-05,ORD,0,1,0,0,0
2012-05-06,ORD,0,1,0,1,0
2012-05-07,ORD,1,1,0,1,0
2012-05-08,ORD,1,0,0,0,0
2012-05-09,ORD,0,1,0,0,0
2012-05-10,ORD,0,0,0,0,0
2012-05-11,ORD,0,0,0,0,0
2012-05-12,ORD,0,1,0,0,0
2012-05-13,ORD,0,0,0,0,0
2012-05-14,ORD,0,0,0,0,0
2012-05-15,ORD,0,1,0,1,0
2012-05-16,ORD,0,0,0,0,0
2012-05-17,ORD,0,0,0,0,0
2012-05-18,ORD,0,0,0,0,0
2012-05-19,ORD,0,0,0,0,0
2012-05-20,ORD,0,1,0,1,0
2012-05-21,ORD,0,1,0,0,0
2012-05-22,ORD,0,0,0,0,0
2012-05-23,ORD,0,0,0,0,0
2012-05-24,ORD,0,0,0,0,0
2012-05-25,ORD,0,0,0,0,0
2012-05-26,ORD,0,1,0,0,0
2012-05-27,ORD,0,0,0,0,0
2012-05-28,ORD,0,0,0,0,0
2012-05-29,ORD,0,0,0,0,0
2012-05-30,ORD,0,0,0,0,0
2012-05-31,ORD,0,1,0,0,0
2012-06-01,ORD,0,1,0,0,0
2012-06-02,ORD,0,0,0,0,0
2012-06-03,ORD,0,0,0,0,0
2012-06-04,ORD,0,0,0,0,0
2012-06-05,ORD,0,0,0,0,0
2012-06-06,ORD,0,0,0,0,0
2012-06-07,ORD,0,0,0,0,0
2012-06-08,ORD,0,0,0,0,0
2012-06-09,ORD,0,0,0,0,0
2012-06-10,ORD,0,0,0,0,0
2012-06-11,ORD,0,1,0,0,0
2012-06-12,ORD,0,0,0,0,0
2012-06-13,ORD,0,0,0,0,0
2012-06-14,ORD,0,0,0,0,0
2012-06-15,ORD,0,0,0,0,0
2012-06-16,ORD,0,1,0,1,0
2012-06-17,ORD,0,1,0,0,0
2012-06-18,ORD,0,0,0,0,0
2012-06-19,ORD,0,0,0,0,0
2012-06-20,ORD,0,0,0,0,0
2012-06-21,ORD,0,1,0,0,0
2012-06-22,ORD,0,0,0,0,0
2012-06-23,ORD,0,0,0,0,0
2012-06-24,ORD,0,0,0,0,0
2012-06-25,ORD,0,0,0,0,0
2012-06-26,ORD,0,0,0,0,0
2012-06-27,ORD,0,0,0,0,0
2012-06-28,ORD,0,1,0,1,0
2012-06-29,ORD,0,1,0,1,0
2012-06-30,ORD,0,1,0,0,0
2012-07-01,ORD,0,1,0,1,0
2012-07-02,ORD,0,0,0,0,0
2012-07-03,ORD,0,0,0,0,0
2012-07-04,ORD,0,0,0,0,0
2012-07-05,ORD,0,1,0,1,0
2012-07-06,ORD,0,0,0,0,0
2012-07-07,ORD,0,0,0,0,0
2012-07-08,ORD,0,0,0,0,0
2012-07-09,ORD,0,0,0,0,0
2012-07-10,ORD,0,0,0,0,0
2012-07-11,ORD,0,0,0,0,0
2012-07-12,ORD,0,0,0,0,0
2012-07-13,ORD,0,1,0,1,0
2012-07-14,ORD,0,0,0,0,0
2012-07-15,ORD,0,0,0,0,0
2012-07-16,ORD,0,0,0,0,0
2012-07-17,ORD,0,0,0,0,0
2012-07-18,ORD,0,1,0,1,0
2012-07-19,ORD,0,1,0,1,0
2012-07-20,ORD,0,0,0,0,0
2012-07-21,ORD,0,0,0,0,0
2012-07-22,ORD,0,0,0,0,0
2012-07-23,ORD,0,1,0,0,0
2012-07-24,ORD,1,1,0,1,0
2012-07-25,ORD,0,1,0,0,0
2012-07-26,ORD,0,1,0,1,0
2012-07-27,ORD,0,0,0,0,0
2012-07-28,ORD,0,0,0,0,0
2012-07-29,ORD,0,1,0,0,0
2012-07-30,ORD,0,0,0,0,0
2012-07-31,ORD,0,1,0,1,0
2012-08-01,ORD,0,0,0,0,0
2012-08-02,ORD,0,0,0,0,0
2012-08-03,ORD,0,0,0,0,0
2012-08-04,ORD,0,1,0,1,0
2012-08-05,ORD,0,0,0,0,0
2012-08-06,ORD,0,0,0,0,0
2012-08-07,ORD,0,0,0,0,0
2012-08-08,ORD,0,1,0,0,0
2012-08-09,ORD,0,1,0,0,0
2012-08-10,ORD,0,1,0,1,0
2012-08-11,ORD,0,0,0,0,0
2012-08-12,ORD,0,0,0,0,0
2012-08-13,ORD,0,1,0,0,0
2012-08-14,ORD,0,1,0,0,0
2012-08-15,ORD,0,0,0,0,0
2012-08-16,ORD,0,1,0,1,0
2012-08-17,ORD,0,0,0,0,0
2012-08-18,ORD,0,0,0,0,0
2012-08-19,ORD,0,0,0,0,0
2012-08-20,ORD,0,1,0,1,0
2012-08-21,ORD,0,0,0,0,0
2012-08-22,ORD,0,0,0,0,0
2012-08-23,ORD,0,1,0,0,0
2012-08-24,ORD,0,0,0,0,0
2012-08-25,ORD,0,0,0,0,0
2012-08-26,ORD,0,1,0,0,0
2012-08-27,ORD,0,0,0,0,0
2012-08-28,ORD,0,0,0,0,0
2012-08-29,ORD,0,0,0,0,0
2012-08-30,ORD,0,0,0,0,0
2012-08-31,ORD,0,0,0,0,0
2012-09-01,ORD,0,1,0,0,0
2012-09-02,ORD,0,0,0,0,0
2012-09-03,ORD,0,0,0,0,0
2012-09-04,ORD,0,1,0,1,0
2012-09-05,ORD,0,1,0,1,0
2012-09-06,ORD,0,0,0,0,0
2012-09-07,ORD,0,1,0,0,0
2012-09-08,ORD,0,1,0,0,0
2012-09-09,ORD,0,0,0,0,0
2012-09-10,ORD,0,0,0,0,0
2012-09-11,ORD,0,0,0,0,0
2012-09-12,ORD,0,0,0,0,0
2012-09-13,ORD,0,1,0,0,0
2012-09-14,ORD,0,0,0,0,0
2012-09-15,ORD,0,0,0,0,0
2012-09-16,ORD,0,0,0,0,0
2012-09-17,ORD,0,1,0,1,0
2012-09-18,ORD,0,0,0,0,0
2012-09-19,ORD,0,0,0,0,0
2012-09-20,ORD,0,0,0,0,0
2012-09-21,ORD,0,1,0,0,0
2012-09-22,ORD,0,1,0,0,0
2012-09-23,ORD,0,0,0,0,0
2012-09-24,ORD,0,0,0,0,0
2012-09-25,ORD,0,0,0,0,0
2012-09-26,ORD,0,0,0,0,0
2012-09-27,ORD,0,0,0,0,0
2012-09-28,ORD,0,1,0,0,0
2012-09-29,ORD,0,0,0,0,0
2012-09-30,ORD,0,0,0,0,0
2012-10-01,ORD,0,0,0,0,0
2012-10-02,ORD,0,0,0,0,0
2012-10-03,ORD,0,1,0,0,0
2012-10-04,ORD,0,1,0,0,0
2012-10-05,ORD,0,0,0,0,0
2012-10-06,ORD,0,0,0,0,0
2012-10-07,ORD,0,0,0,0,0
2012-10-08,ORD,0,0,0,0,0
2012-10-09,ORD,0,1,0,0,0
2012-10-10,ORD,0,0,0,0,0
2012-10-11,ORD,0,1,0,0,0
2012-10-12,ORD,0,0,0,0,0
2012-10-13,ORD,0,1,0,0,0
2012-10-14,ORD,0,1,0,1,0
2012-10-15,ORD,0,0,0,0,0
2012-10-16,ORD,0,0,0,0,0
2012-10-17,ORD,0,1,0,1,0
2012-10-18,ORD,0,1,0,0,0
2012-10-19,ORD,0,1,0,0,0
2012-10-20,ORD,0,0,0,0,0
2012-10-21,ORD,0,0,0,0,0
2012-10-22,ORD,0,1,0,1,0
2012-10-23,ORD,0,1,0,1,0
2012-10-24,ORD,0,0,0,0,0
2012-10-25,ORD,0,1,0,0,0
2012-10-26,ORD,0,0,0,0,0
2012-10-27,ORD,0,0,0,0,0
2012-10-28,ORD,0,0,0,0,0
2012-10-29,ORD,0,0,0,0,0
2012-10-30,ORD,0,0,0,0,0
2012-10-31,ORD,0,0,0,0,0
2012-11-01,ORD,0,0,0,0,0
2012-11-02,ORD,0,0,0,0,0
2012-11-03,ORD,0,1,0,0,0
2012-11-04,ORD,0,0,0,0,0
2012-11-05,ORD,0,0,0,0,0
2012-11-06,ORD,0,1,0,0,0
2012-11-07,ORD,0,1,0,0,0
2012-11-08,ORD,0,0,0,0,0
2012-11-09,ORD,0,0,0,0,0
2012-11-10,ORD,0,1,0,1,0
2012-11-11,ORD,0,1,0,0,0
2012-11-12,ORD,0,1,0,0,1
2012-11-13,ORD,0,0,0,0,0
2012-11-14,ORD,0,0,0,0,0
2012-11-15,ORD,0,0,0,0,0
2012-11-16,ORD,0,0,0,0,0
2012-11-17,ORD,0,0,0,0,0
2012-11-18,ORD,0,0,0,0,0
2012-11-19,ORD,0,0,0,0,0
2012-11-20,ORD,0,0,0,0,0
2012-11-21,ORD,1,0,0,0,0
2012-11-22,ORD,0,1,0,0,0
2012-11-23,ORD,0,0,0,0,1
2012-11-24,ORD,0,0,0,0,0
2012-11-25,ORD,0,0,0,0,0
2012-11-26,ORD,0,0,0,0,0
2012-11-27,ORD,0,0,0,0,0
2012-11-28,ORD,0,0,0,0,0
2012-11-29,ORD,0,0,0,0,0
2012-11-30,ORD,0,0,0,0,0
2012-12-01,ORD,0,1,0,0,0
2012-12-02,ORD,0,1,0,0,0
2012-12-03,ORD,1,1,0,0,0
2012-12-04,ORD,0,0,0,0,0
2012-12-05,ORD,0,0,0,0,0
2012-12-06,ORD,0,0,0,0,0
2012-12-07,ORD,0,1,0,0,0
2012-12-08,ORD,0,1,0,0,0
2012-12-09,ORD,0,1,0,0,1
2012-12-10,ORD,0,0,0,0,1
2012-12-11,ORD,0,0,0,0,1
2012-12-12,ORD,0,0,0,0,0
2012-12-13,ORD,0,0,0,0,0
2012-12-14,ORD,0,0,0,0,0
2012-12-15,ORD,0,1,0,0,0
2012-12-16,ORD,0,1,0,0,0
2012-12-17,ORD,0,0,0,0,0
2012-12-18,ORD,0,1,0,0,1
2012-12-19,ORD,0,1,0,0,0
2012-12-20,ORD,0,1,0,0,1
2012-12-21,ORD,0,0,0,0,1
2012-12-22,ORD,0,0,0,0,0
2012-12-23,ORD,0,0,0,0,0
2012-12-24,ORD,0,0,0,0,1
2012-12-25,ORD,0,0,0,0,1
2012-12-26,ORD,0,0,0,0,1
2012-12-27,ORD,0,0,0,0,1
2012-12-28,ORD,0,0,0,0,1
2012-12-29,ORD,0,0,0,0,1
2012-12-30,ORD,0,0,0,0,0
2012-12-31,ORD,0,0,0,0,0
2012-01-01,LAX,1,0,0,0,0
2012-01-02,LAX,1,0,0,0,0
2012-01-03,LAX,0,0,0,0,0
2012-01-04,LAX,0,0,0,0,0
2012-01-05,LAX,0,0,0,0,0
2012-01-06,LAX,0,0,0,0,0
2012-01-07,LAX,1,0,0,0,0
2012-01-08,LAX,0,0,0,0,0
2012-01-09,LAX,0,0,0,0,0
2012-01-10,LAX,1,0,0,0,0
2012-01-11,LAX,1,0,0,0,0
2012-01-12,LAX,1,0,0,0,0
2012-01-13,LAX,0,0,0,0,0
2012-01-14,LAX,0,0,0,0,0
2012-01-15,LAX,0,0,0,0,0
2012-01-16,LAX,0,0,0,0,0
2012-01-17,LAX,0,0,0,0,0
2012-01-18,LAX,0,0,0,0,0
2012-01-19,LAX,0,0,0,0,0
2012-01-20,LAX,1,1,0,0,0
2012-01-21,LAX,0,1,0,0,0
2012-01-22,LAX,0,0,0,0,0
2012-01-23,LAX,0,1,0,0,0
2012-01-24,LAX,1,0,0,0,0
2012-01-25,LAX,0,0,0,0,0
2012-01-26,LAX,1,0,0,0,0
2012-01-27,LAX,1,0,0,0,0
2012-01-28,LAX,0,0,0,0,0
2012-01-29,LAX,0,0,0,0,0
2012-01-30,LAX,0,0,0,0,0
2012-01-31,LAX,1,0,0,0,0
2012-02-01,LAX,1,0,0,0,0
2012-02-02,LAX,1,0,0,0,0
2012-02-03,LAX,0,0,0,0,0
2012-02-04,LAX,0,0,0,0,0
2012-02-05,LAX,0,0,0,0,0
2012-02-06,LAX,0,0,0,0,0
2012-02-07,LAX,0,1,0,0,0
2012-02-08,LAX,0,0,0,0,0
2012-02-09,LAX,1,0,0,0,0
2012-02-10,LAX,0,0,0,0,0
2012-02-11,LAX,0,0,0,0,0
2012-02-12,LAX,0,0,0,0,0
2012-02-13,LAX,0,0,0,0,0
2012-02-14,LAX,0,0,0,0,0
2012-02-15,LAX,0,1,0,0,0
2012-02-16,LAX,0,0,0,0,0
2012-02-17,LAX,0,0,0,0,0
2012-02-18,LAX,0,0,0,0,0
2012-02-19,LAX,0,0,0,0,0
2012-02-20,LAX,0,0,0,0,0
2012-02-21,LAX,0,0,0,0,0
2012-02-22,LAX,1,0,0,0,0
2012-02-23,LAX,1,0,0,0,0
2012-02-24,LAX,1,0,0,0,0
2012-02-25,LAX,0,0,0,0,0
2012-02-26,LAX,0,0,0,0,0
2012-02-27,LAX,0,1,0,0,0
2012-02-28,LAX,0,0,0,0,0
2012-02-29,LAX,0,0,0,0,0
2012-03-01,LAX,0,0,0,0,0
2012-03-02,LAX,0,0,0,0,0
2012-03-03,LAX,0,0,0,0,0
2012-03-04,LAX,0,0,0,0,0
2012-03-05,LAX,1,0,0,0,0
2012-03-06,LAX,1,0,0,0,0
2012-03-07,LAX,0,0,0,0,0
2012-03-08,LAX,0,0,0,0,0
2012-03-09,LAX,0,0,0,0,0
2012-03-10,LAX,0,0,0,0,0
2012-03-11,LAX,0,0,0,0,0
2012-03-12,LAX,0,0,0,0,0
2012-03-13,LAX,0,0,0,0,0
2012-03-14,LAX,1,0,0,0,0
2012-03-15,LAX,1,0,0,0,0
2012-03-16,LAX,1,1,0,0,0
2012-03-17,LAX,0,1,0,0,0
2012-03-18,LAX,0,0,0,0,0
2012-03-19,LAX,0,0,0,0,0
2012-03-20,LAX,0,0,0,0,0
2012-03-21,LAX,0,0,0,0,0
2012-03-22,LAX,1,0,0,0,0
2012-03-23,LAX,0,0,0,0,0
2012-03-24,LAX,0,0,0,0,0
2012-03-25,LAX,0,1,0,0,0
2012-03-26,LAX,0,1,0,0,0
2012-03-27,LAX,0,0,0,0,0
2012-03-28,LAX,1,0,0,0,0
2012-03-29,LAX,1,0,0,0,0
2012-03-30,LAX,1,0,0,0,0
2012-03-31,LAX,0,1,0,0,0
2012-04-01,LAX,0,0,0,0,0
2012-04-02,LAX,0,0,0,0,0
2012-04-03,LAX,0,0,0,0,0
2012-04-04,LAX,0,0,0,0,0
2012-04-05,LAX,0,0,0,0,0
2012-04-06,LAX,0,0,0,0,0
2012-04-07,LAX,0,0,0,0,0
2012-04-08,LAX,0,0,0,0,0
2012-04-09,LAX,1,0,0,0,0
2012-04-10,LAX,1,1,0,0,0
2012-04-11,LAX,0,1,0,0,0
2012-04-12,LAX,0,0,0,0,0
2012-04-13,LAX,0,1,0,1,0
2012-04-14,LAX,0,0,0,0,0
2012-04-15,LAX,0,0,0,0,0
2012-04-16,LAX,1,0,0,0,0
2012-04-17,LAX,0,0,0,0,0
2012-04-18,LAX,0,0,0,0,0
2012-04-19,LAX,1,0,0,0,0
2012-04-20,LAX,1,0,0,0,0
2012-04-21,LAX,1,0,0,0,0
2012-04-22,LAX,1,0,0,0,0
2012-04-23,LAX,0,1,0,0,0
2012-04-24,LAX,0,0,0,0,0
2012-04-25,LAX,0,1,0,0,0
2012-04-26,LAX,1,1,0,0,0
2012-04-27,LAX,0,0,0,0,0
2012-04-28,LAX,0,0,0,0,0
2012-04-29,LAX,0,0,0,0,0
2012-04-30,LAX,0,1,0,0,0
2012-05-01,LAX,0,1,0,0,0
2012-05-02,LAX,0,0,0,0,0
2012-05-03,LAX,0,0,0,0,0
2012-05-04,LAX,0,0,0,0,0
2012-05-05,LAX,0,0,0,0,0
2012-05-06,LAX,0,0,0,0,0
2012-05-07,LAX,0,0,0,0,0
2012-05-08,LAX,1,0,0,0,0
2012-05-09,LAX,1,0,0,0,0
2012-05-10,LAX,0,0,0,0,0
2012-05-11,LAX,0,0,0,0,0
2012-05-12,LAX,0,0,0,0,0
2012-05-13,LAX,0,0,0,0,0
2012-05-14,LAX,0,0,0,0,0
2012-05-15,LAX,0,0,0,0,0
2012-05-16,LAX,1,0,0,0,0
2012-05-17,LAX,1,0,0,0,0
2012-05-18,LAX,1,0,0,0,0
2012-05-19,LAX,0,0,0,0,0
2012-05-20,LAX,0,0,0,0,0
2012-05-21,LAX,0,0,0,0,0
2012-05-22,LAX,1,0,0,0,0
2012-05-23,LAX,0,0,0,0,0
2012-05-24,LAX,0,0,0,0,0
2012-05-25,LAX,0,0,0,0,0
2012-05-26,LAX,0,0,0,0,0
2012-05-27,LAX,0,0,0,0,0
2012-05-28,LAX,0,0,0,0,0
2012-05-29,LAX,1,0,0,0,0
2012-05-30,LAX,0,0,0,0,0
2012-05-31,LAX,1,0,0,0,0
2012-06-01,LAX,1,0,0,0,0
2012-06-02,LAX,0,0,0,0,0
2012-06-03,LAX,0,0,0,0,0
2012-06-04,LAX,0,0,0,0,0
2012-06-05,LAX,0,0,0,0,0
2012-06-06,LAX,0,0,0,0,0
2012-06-07,LAX,0,0,0,0,0
2012-06-08,LAX,1,0,0,0,0
2012-06-09,LAX,0,0,0,0,0
2012-06-10,LAX,0,0,0,0,0
2012-06-11,LAX,0,0,0,0,0
2012-06-12,LAX,1,0,0,0,0
2012-06-13,LAX,1,0,0,0,0
2012-06-14,LAX,0,0,0,0,0
2012-06-15,LAX,0,0,0,0,0
2012-06-16,LAX,0,0,0,0,0
2012-06-17,LAX,0,0,0,0,0
2012-06-18,LAX,0,0,0,0,0
2012-06-19,LAX,0,0,0,0,0
2012-06-20,LAX,0,0,0,0,0
2012-06-21,LAX,1,0,0,0,0
2012-06-22,LAX,1,0,0,0,0
2012-06-23,LAX,0,0,0,0,0
2012-06-24,LAX,0,0,0,0,0
2012-06-25,LAX,0,0,0,0,0
2012-06-26,LAX,1,0,0,0,0
2012-06-27,LAX,1,0,0,0,0
2012-06-28,LAX,1,0,0,0,0
2012-06-29,LAX,1,0,0,0,0
2012-06-30,LAX,0,0,0,0,0
2012-07-01,LAX,0,0,0,0,0
2012-07-02,LAX,0,0,0,0,0
2012-07-03,LAX,0,0,0,0,0
2012-07-04,LAX,1,0,0,0,0
2012-07-05,LAX,1,0,0,0,0
2012-07-06,LAX,1,0,0,0,0
2012-07-07,LAX,1,0,0,0,0
2012-07-08,LAX,1,0,0,0,0
2012-07-09,LAX,1,0,0,0,0
2012-07-10,LAX,1,0,0,0,0
2012-07-11,LAX,1,0,0,0,0
2012-07-12,LAX,1,0,0,0,0
2012-07-13,LAX,1,0,0,0,0
2012-07-14,LAX,1,0,0,0,0
2012-07-15,LAX,0,0,0,0,0
2012-07-16,LAX,0,0,0,0,0
2012-07-17,LAX,0,0,0,0,0
2012-07-18,LAX,0,0,0,0,0
2012-07-19,LAX,0,0,0,0,0
2012-07-20,LAX,0,0,0,0,0
2012-07-21,LAX,1,0,0,0,0
2012-07-22,LAX,0,0,0,0,0
2012-07-23,LAX,1,0,0,0,0
2012-07-24,LAX,1,0,0,0,0
2012-07-25,LAX,1,0,0,0,0
2012-07-26,LAX,0,0,0,0,0
2012-07-27,LAX,0,0,0,0,0
2012-07-28,LAX,0,0,0,0,0
2012-07-29,LAX,0,0,0,0,0
2012-07-30,LAX,1,0,0,0,0
2012-07-31,LAX,1,0,0,0,0
2012-08-01,LAX,0,0,0,0,0
2012-08-02,LAX,1,0,0,0,0
2012-08-03,LAX,1,0,0,0,0
2012-08-04,LAX,0,0,0,0,0
2012-08-05,LAX,0,0,0,0,0
2012-08-06,LAX,0,0,0,0,0
2012-08-07,LAX,0,0,0,0,0
2012-08-08,LAX,0,0,0,0,0
2012-08-09,LAX,0,0,0,0,0
2012-08-10,LAX,0,0,0,0,0
2012-08-11,LAX,0,0,0,0,0
2012-08-12,LAX,0,0,0,0,0
2012-08-13,LAX,0,0,0,0,0
2012-08-14,LAX,1,0,0,0,0
2012-08-15,LAX,1,0,0,0,0
2012-08-16,LAX,0,0,0,0,0
2012-08-17,LAX,1,0,0,0,0
2012-08-18,LAX,0,0,0,0,0
2012-08-19,LAX,0,0,0,0,0
2012-08-20,LAX,1,0,0,0,0
2012-08-21,LAX,1,0,0,0,0
2012-08-22,LAX,0,0,0,0,0
2012-08-23,LAX,1,0,0,0,0
2012-08-24,LAX,1,0,0,0,0
2012-08-25,LAX,0,0,0,0,0
2012-08-26,LAX,0,0,0,0,0
2012-08-27,LAX,0,0,0,0,0
2012-08-28,LAX,1,0,0,0,0
2012-08-29,LAX,1,0,0,0,0
2012-08-30,LAX,1,0,0,0,0
2012-08-31,LAX,1,0,0,0,0
2012-09-01,LAX,0,0,0,0,0
2012-09-02,LAX,0,0,0,0,0
2012-09-03,LAX,1,0,0,0,0
2012-09-04,LAX,1,0,0,0,0
2012-09-05,LAX,1,0,0,0,0
2012-09-06,LAX,0,0,0,0,0
2012-09-07,LAX,0,0,0,0,0
2012-09-08,LAX,0,0,0,0,0
2012-09-09,LAX,0,0,0,0,0
2012-09-10,LAX,1,0,0,0,0
2012-09-11,LAX,1,0,0,0,0
2012-09-12,LAX,1,0,0,0,0
2012-09-13,LAX,1,0,0,0,0
2012-09-14,LAX,1,0,0,0,0
2012-09-15,LAX,0,0,0,0,0
2012-09-16,LAX,1,0,0,0,0
2012-09-17,LAX,1,0,0,0,0
2012-09-18,LAX,1,0,0,0,0
2012-09-19,LAX,1,0,0,0,0
2012-09-20,LAX,1,0,0,0,0
2012-09-21,LAX,1,0,0,0,0
2012-09-22,LAX,0,0,0,0,0
2012-09-23,LAX,0,0,0,0,0
2012-09-24,LAX,0,0,0,0,0
2012-09-25,LAX,0,0,0,0,0
2012-09-26,LAX,1,0,0,0,0
2012-09-27,LAX,1,0,0,0,0
2012-09-28,LAX,1,0,0,0,0
2012-09-29,LAX,0,0,0,0,0
2012-09-30,LAX,0,0,0,0,0
2012-10-01,LAX,1,0,0,0,0
2012-10-02,LAX,1,0,0,0,0
2012-10-03,LAX,1,0,0,0,0
2012-10-04,LAX,0,0,0,0,0
2012-10-05,LAX,1,0,0,0,0
2012-10-06,LAX,0,0,0,0,0
2012-10-07,LAX,0,0,0,0,0
2012-10-08,LAX,1,0,0,0,0
2012-10-09,LAX,0,0,0,0,0
2012-10-10,LAX,0,0,0,0,0
2012-10-11,LAX,0,1,0,1,0
2012-10-12,LAX,1,1,0,0,0
2012-10-13,LAX,0,0,0,0,0
2012-10-14,LAX,0,0,0,0,0
2012-10-15,LAX,0,0,0,0,0
2012-10-16,LAX,1,0,0,0,0
2012-10-17,LAX,1,0,0,0,0
2012-10-18,LAX,0,0,0,0,0
2012-10-19,LAX,1,0,0,0,0
2012-10-20,LAX,0,1,0,0,0
2012-10-21,LAX,0,0,0,0,0
2012-10-22,LAX,0,0,0,0,0
2012-10-23,LAX,0,1,0,0,0
