DateOfDeparture,Departure,Arrival,Mean_Temp
2011-11-29,PHL,DFW,23.481384
2011-11-29,PHL,MCO,20.427784
2011-11-29,PHL,ORD,28.669608
2011-11-29,PHX,DEN,26.245024
2011-11-29,PHX,ORD,24.47756
2011-11-29,SEA,DEN,23.929776
2011-11-29,SEA,LAX,24.785696
2011-11-29,SEA,ORD,26.968944
2011-11-29,SEA,SFO,27.28888
2011-11-29,SFO,ATL,22.386472
2011-11-29,SFO,BOS,24.500544
2011-11-29,SFO,DEN,25.411672
2011-11-29,SFO,DFW,24.936656
2011-11-29,SFO,EWR,27.324744
2011-11-29,SFO,JFK,32.332552
2011-11-29,SFO,LAS,23.518592
2011-11-29,SFO,LAX,30.082888
2011-11-29,SFO,ORD,29.48124
2011-11-29,SFO,SEA,27.744864
2011-11-30,ATL,BOS,29.067392
2011-11-30,ATL,CLT,28.204864
2011-11-30,ATL,DEN,23.225832
2011-11-30,ATL,DFW,30.905696
2011-11-30,ATL,DTW,23.709568
2011-11-30,ATL,EWR,26.825264
2011-11-30,ATL,LAX,27.3056
2011-11-30,ATL,LGA,33.085592
2011-11-30,ATL,MCO,29.63248
2011-11-30,ATL,MIA,24.852408
2011-11-30,ATL,MSP,24.853552
2011-11-30,ATL,ORD,29.682808
2011-11-30,ATL,PHL,28.064144
2011-11-30,ATL,SFO,26.425664
2011-11-30,BOS,ATL,26.960208
2011-11-30,BOS,EWR,28.298896
2011-11-30,BOS,LAX,25.57752
2011-11-30,BOS,LGA,35.189712
2011-11-30,BOS,ORD,31.533312
2011-11-30,BOS,PHL,30.794104
2011-11-30,BOS,SFO,26.66804
2011-11-30,CLT,ATL,26.16548
2011-11-30,CLT,LGA,28.537144
2011-11-30,DEN,ATL,23.088672
2011-11-30,DEN,DFW,28.726384
2011-11-30,DEN,LAS,24.568656
2011-11-30,DEN,LAX,28.187504
2011-11-30,DEN,MSP,24.974696
2011-11-30,DEN,ORD,28.1284
2011-11-30,DEN,PHX,29.53672
2011-11-30,DEN,SEA,23.480352
2011-11-30,DEN,SFO,27.164888
2011-11-30,DFW,ATL,30.767768
2011-11-30,DFW,BOS,22.3052
2011-11-30,DFW,DEN,28.820904
2011-11-30,DFW,LAS,24.495192
2011-11-30,DFW,LAX,27.685064
2011-11-30,DFW,LGA,28.921184
2011-11-30,DFW,ORD,32.848792
2011-11-30,DFW,PHL,25.051456
2011-11-30,DFW,SFO,27.208648
2011-11-30,DTW,ATL,25.332704
2011-11-30,DTW,LGA,26.658048
2011-11-30,DTW,ORD,29.721432
2011-11-30,EWR,ATL,25.210616
2011-11-30,EWR,BOS,27.776944
2011-11-30,EWR,LAX,26.35624
2011-11-30,EWR,MCO,24.411312
2011-11-30,EWR,ORD,28.99316
2011-11-30,EWR,SFO,25.76748
2011-11-30,IAH,LAX,26.249032
2011-11-30,IAH,ORD,26.3924
2011-11-30,JFK,LAS,21.848584
2011-11-30,JFK,LAX,37.0108
2011-11-30,JFK,MCO,23.867704
2011-11-30,JFK,MIA,27.895656
2011-11-30,JFK,SFO,30.94616
2011-11-30,LAS,DEN,22.266784
2011-11-30,LAS,DFW,21.342128
2011-11-30,LAS,JFK,22.741408
2011-11-30,LAS,LAX,26.730192
2011-11-30,LAS,ORD,19.522472
2011-11-30,LAS,SFO,27.03736
2011-11-30,LAX,ATL,26.513304
2011-11-30,LAX,BOS,24.387856
2011-11-30,LAX,DEN,29.457936
2011-11-30,LAX,DFW,27.405424
2011-11-30,LAX,EWR,25.212816
2011-11-30,LAX,IAH,25.70028
2011-11-30,LAX,JFK,36.590144
2011-11-30,LAX,LAS,27.671024
2011-11-30,LAX,ORD,31.77172
2011-11-30,LAX,SEA,25.866512
2011-11-30,LAX,SFO,31.858112
2011-11-30,LGA,ATL,33.51244
2011-11-30,LGA,BOS,36.495504
2011-11-30,LGA,CLT,28.880744
2011-11-30,LGA,DFW,27.978936
2011-11-30,LGA,DTW,24.757376
2011-11-30,LGA,MIA,29.280712
2011-11-30,LGA,ORD,36.422608
2011-11-30,MCO,ATL,29.65128
2011-11-30,MCO,EWR,24.915944
2011-11-30,MCO,PHL,21.8226
2011-11-30,MIA,ATL,26.691944
2011-11-30,MIA,JFK,24.962648
2011-11-30,MIA,LGA,27.688736
2011-11-30,MSP,ATL,23.617584
2011-11-30,MSP,DEN,25.947248
2011-11-30,MSP,ORD,33.517312
2011-11-30,ORD,ATL,32.177248
2011-11-30,ORD,BOS,31.776344
2011-11-30,ORD,DEN,30.066136
2011-11-30,ORD,DFW,34.230248
2011-11-30,ORD,DTW,28.82384
2011-11-30,ORD,EWR,30.872952
2011-11-30,ORD,IAH,28.66316
2011-11-30,ORD,LAS,23.900968
2011-11-30,ORD,LAX,29.720488
2011-11-30,ORD,LGA,37.116184
2011-11-30,ORD,MSP,31.058376
2011-11-30,ORD,PHL,31.557784
2011-11-30,ORD,PHX,25.731712
2011-11-30,ORD,SEA,25.195456
2011-11-30,ORD,SFO,30.286792
2011-11-30,PHL,ATL,26.581096
2011-11-30,PHL,BOS,28.653
2011-11-30,PHL,DFW,24.033344
2011-11-30,PHL,MCO,23.998968
2011-11-30,PHL,ORD,29.158848
2011-11-30,PHX,DEN,28.572384
2011-11-30,PHX,ORD,25.001984
2011-11-30,SEA,DEN,25.44996
2011-11-30,SEA,LAX,27.259432
2011-11-30,SEA,ORD,25.737256
2011-11-30,SEA,SFO,25.848656
2011-11-30,SFO,ATL,24.338312
2011-11-30,SFO,BOS,27.920784
2011-11-30,SFO,DEN,24.450208
2011-11-30,SFO,DFW,24.262552
2011-11-30,SFO,EWR,27.337424
2011-11-30,SFO,JFK,31.28468
2011-11-30,SFO,LAS,24.444936
2011-11-30,SFO,LAX,32.662336
2011-11-30,SFO,ORD,28.64992
2011-11-30,SFO,SEA,28.576712
2011-12-01,ATL,BOS,27.038872
2011-12-01,ATL,CLT,27.322256
2011-12-01,ATL,DEN,24.297992
2011-12-01,ATL,DFW,28.145824
2011-12-01,ATL,DTW,22.368944
2011-12-01,ATL,EWR,26.531224
2011-12-01,ATL,LAX,26.9836
2011-12-01,ATL,LGA,33.198976
2011-12-01,ATL,MCO,29.64764
2011-12-01,ATL,MIA,26.742632
2011-12-01,ATL,MSP,24.005824
2011-12-01,ATL,ORD,28.394864
2011-12-01,ATL,PHL,30.366592
2011-12-01,ATL,SFO,22.258544
2011-12-01,BOS,ATL,28.140664
2011-12-01,BOS,EWR,28.408488
2011-12-01,BOS,LAX,23.224184
2011-12-01,BOS,LGA,35.935264
2011-12-01,BOS,ORD,30.321032
2011-12-01,BOS,PHL,31.241712
2011-12-01,BOS,SFO,25.281864
2011-12-01,CLT,ATL,26.395688
2011-12-01,CLT,LGA,27.434296
2011-12-01,DEN,ATL,26.63076
2011-12-01,DEN,DFW,25.402056
2011-12-01,DEN,LAS,26.158544
2011-12-01,DEN,LAX,29.338192
2011-12-01,DEN,MSP,23.24296
2011-12-01,DEN,ORD,25.464024
2011-12-01,DEN,PHX,28.50968
2011-12-01,DEN,SEA,24.806968
2011-12-01,DEN,SFO,26.272392
2011-12-01,DFW,ATL,33.194608
2011-12-01,DFW,BOS,23.846976
2011-12-01,DFW,DEN,29.969504
2011-12-01,DFW,LAS,24.475304
2011-12-01,DFW,LAX,27.383608
2011-12-01,DFW,LGA,29.685776
2011-12-01,DFW,ORD,31.90648
2011-12-01,DFW,PHL,26.7412
2011-12-01,DFW,SFO,27.074976
2011-12-01,DTW,ATL,24.545368
2011-12-01,DTW,LGA,26.627312
2011-12-01,DTW,ORD,28.461968
2011-12-01,EWR,ATL,25.900176
2011-12-01,EWR,BOS,27.78172
2011-12-01,EWR,LAX,25.441768
2011-12-01,EWR,MCO,26.077032
2011-12-01,EWR,ORD,32.425152
2011-12-01,EWR,SFO,25.306736
2011-12-01,IAH,LAX,27.314768
2011-12-01,IAH,ORD,28.291664
2011-12-01,JFK,LAS,24.791768
2011-12-01,JFK,LAX,35.139208
2011-12-01,JFK,MCO,22.015752
2011-12-01,JFK,MIA,29.67624
2011-12-01,JFK,SFO,32.4218
2011-12-01,LAS,DEN,22.683904
2011-12-01,LAS,DFW,20.185424
2011-12-01,LAS,JFK,19.023656
2011-12-01,LAS,LAX,23.743824
2011-12-01,LAS,ORD,20.6842
2011-12-01,LAS,SFO,24.879208
2011-12-01,LAX,ATL,28.109208
2011-12-01,LAX,BOS,27.311936
2011-12-01,LAX,DEN,29.05904
2011-12-01,LAX,DFW,27.637952
2011-12-01,LAX,EWR,24.747336
2011-12-01,LAX,IAH,25.99844
2011-12-01,LAX,JFK,35.526672
2011-12-01,LAX,LAS,26.324984
2011-12-01,LAX,ORD,30.34632
2011-12-01,LAX,SEA,25.353072
2011-12-01,LAX,SFO,31.473552
2011-12-01,LGA,ATL,35.6132
2011-12-01,LGA,BOS,37.338528
2011-12-01,LGA,CLT,26.404464
2011-12-01,LGA,DFW,29.124048
2011-12-01,LGA,DTW,26.005648
2011-12-01,LGA,MIA,29.16532
2011-12-01,LGA,ORD,39.823712
2011-12-01,MCO,ATL,32.312168
2011-12-01,MCO,EWR,26.681584
2011-12-01,MCO,PHL,23.622512
2011-12-01,MIA,ATL,24.500152
2011-12-01,MIA,JFK,22.700184
2011-12-01,MIA,LGA,27.90376
2011-12-01,MSP,ATL,24.804264
2011-12-01,MSP,DEN,24.2596
2011-12-01,MSP,ORD,34.39428
2011-12-01,ORD,ATL,29.583168
2011-12-01,ORD,BOS,32.136928
2011-12-01,ORD,DEN,30.018384
2011-12-01,ORD,DFW,33.902776
2011-12-01,ORD,DTW,29.402864
2011-12-01,ORD,EWR,32.336792
2011-12-01,ORD,IAH,29.409864
2011-12-01,ORD,LAS,26.35452
2011-12-01,ORD,LAX,32.1418
2011-12-01,ORD,LGA,36.571688
2011-12-01,ORD,MSP,30.424576
2011-12-01,ORD,PHL,31.744712
2011-12-01,ORD,PHX,26.163328
2011-12-01,ORD,SEA,26.08844
2011-12-01,ORD,SFO,32.810184
2011-12-01,PHL,ATL,30.399704
2011-12-01,PHL,BOS,30.919608
2011-12-01,PHL,DFW,27.336808
2011-12-01,PHL,MCO,24.729328
2011-12-01,PHL,ORD,30.209856
2011-12-01,PHX,DEN,27.8966
2011-12-01,PHX,ORD,21.899088
2011-12-01,SEA,DEN,24.092344
2011-12-01,SEA,LAX,24.430528
2011-12-01,SEA,ORD,24.980064
2011-12-01,SEA,SFO,28.05392
2011-12-01,SFO,ATL,23.362904
2011-12-01,SFO,BOS,27.683936
2011-12-01,SFO,DEN,27.430864
2011-12-01,SFO,DFW,25.025056
2011-12-01,SFO,EWR,28.38976
2011-12-01,SFO,JFK,32.378784
2011-12-01,SFO,LAS,25.426224
2011-12-01,SFO,LAX,32.867968
2011-12-01,SFO,ORD,30.28884
2011-12-01,SFO,SEA,26.974272
2011-12-02,ATL,BOS,28.093624
2011-12-02,ATL,CLT,23.002728
2011-12-02,ATL,DEN,24.356488
2011-12-02,ATL,DFW,30.157632
2011-12-02,ATL,DTW,24.452672
2011-12-02,ATL,EWR,24.993464
2011-12-02,ATL,LAX,25.883096
2011-12-02,ATL,LGA,28.962296
2011-12-02,ATL,MCO,27.237912
2011-12-02,ATL,MIA,28.037144
2011-12-02,ATL,MSP,23.65052
2011-12-02,ATL,ORD,26.492016
2011-12-02,ATL,PHL,26.980336
2011-12-02,ATL,SFO,20.74244
2011-12-02,BOS,ATL,29.72296
2011-12-02,BOS,EWR,28.447672
2011-12-02,BOS,LAX,23.383392
2011-12-02,BOS,LGA,33.435368
2011-12-02,BOS,ORD,30.736632
2011-12-02,BOS,PHL,28.654944
2011-12-02,BOS,SFO,26.004808
2011-12-02,CLT,ATL,22.305632
2011-12-02,CLT,LGA,26.712256
2011-12-02,DEN,ATL,24.768288
2011-12-02,DEN,DFW,27.584976
2011-12-02,DEN,LAS,26.43164
2011-12-02,DEN,LAX,26.49292
2011-12-02,DEN,MSP,24.326656
2011-12-02,DEN,ORD,25.954936
2011-12-02,DEN,PHX,26.446808
2011-12-02,DEN,SEA,23.3576
2011-12-02,DEN,SFO,26.759768
2011-12-02,DFW,ATL,28.862088
2011-12-02,DFW,BOS,23.052472
2011-12-02,DFW,DEN,25.397272
2011-12-02,DFW,LAS,26.486136
2011-12-02,DFW,LAX,28.340144
2011-12-02,DFW,LGA,29.787232
2011-12-02,DFW,ORD,30.907128
2011-12-02,DFW,PHL,23.275632
2011-12-02,DFW,SFO,24.1372
2011-12-02,DTW,ATL,23.222888
2011-12-02,DTW,LGA,25.421976
2011-12-02,DTW,ORD,28.489472
2011-12-02,EWR,ATL,26.053408
2011-12-02,EWR,BOS,24.751944
2011-12-02,EWR,LAX,24.29856
2011-12-02,EWR,MCO,24.745536
2011-12-02,EWR,ORD,29.213864
2011-12-02,EWR,SFO,26.586888
2011-12-02,IAH,LAX,24.377784
2011-12-02,IAH,ORD,26.666184
2011-12-02,JFK,LAS,24.655152
2011-12-02,JFK,LAX,35.59148
2011-12-02,JFK,MCO,23.008024
2011-12-02,JFK,MIA,28.557656
2011-12-02,JFK,SFO,31.859112
2011-12-02,LAS,DEN,29.146592
2011-12-02,LAS,DFW,22.840984
2011-12-02,LAS,JFK,27.279552
2011-12-02,LAS,LAX,28.718824
2011-12-02,LAS,ORD,24.183824
2011-12-02,LAS,SFO,24.656072
2011-12-02,LAX,ATL,25.804488
2011-12-02,LAX,BOS,22.472384
2011-12-02,LAX,DEN,26.038456
2011-12-02,LAX,DFW,27.733416
2011-12-02,LAX,EWR,28.077792
2011-12-02,LAX,IAH,26.715568
2011-12-02,LAX,JFK,33.590576
2011-12-02,LAX,LAS,28.488952
2011-12-02,LAX,ORD,31.721432
2011-12-02,LAX,SEA,22.8338
2011-12-02,LAX,SFO,31.37632
2011-12-02,LGA,ATL,32.427432
2011-12-02,LGA,BOS,32.97588
2011-12-02,LGA,CLT,25.787872
2011-12-02,LGA,DFW,28.686048
2011-12-02,LGA,DTW,26.422232
2011-12-02,LGA,MIA,29.9916
2011-12-02,LGA,ORD,37.413904
2011-12-02,MCO,ATL,31.942192
2011-12-02,MCO,EWR,29.669144
2011-12-02,MCO,PHL,28.45924
2011-12-02,MIA,ATL,27.564672
2011-12-02,MIA,JFK,27.333592
2011-12-02,MIA,LGA,26.905712
2011-12-02,MSP,ATL,22.734816
2011-12-02,MSP,DEN,24.91544
2011-12-02,MSP,ORD,29.569048
2011-12-02,ORD,ATL,31.6616
2011-12-02,ORD,BOS,29.114144
2011-12-02,ORD,DEN,25.4938
2011-12-02,ORD,DFW,30.85856
2011-12-02,ORD,DTW,26.730632
2011-12-02,ORD,EWR,31.458248
2011-12-02,ORD,IAH,27.373784
2011-12-02,ORD,LAS,24.183584
2011-12-02,ORD,LAX,29.804608
2011-12-02,ORD,LGA,36.00944
2011-12-02,ORD,MSP,28.28556
2011-12-02,ORD,PHL,28.461064
2011-12-02,ORD,PHX,23.248688
2011-12-02,ORD,SEA,25.368752
2011-12-02,ORD,SFO,31.502304
2011-12-02,PHL,ATL,26.191648
2011-12-02,PHL,BOS,26.61592
2011-12-02,PHL,DFW,25.628048
2011-12-02,PHL,MCO,23.148784
2011-12-02,PHL,ORD,27.009728
2011-12-02,PHX,DEN,27.05396
2011-12-02,PHX,ORD,25.271144
2011-12-02,SEA,DEN,28.211488
2011-12-02,SEA,LAX,26.774424
2011-12-02,SEA,ORD,28.807872
2011-12-02,SEA,SFO,28.242544
2011-12-02,SFO,ATL,25.53756
2011-12-02,SFO,BOS,30.073144
2011-12-02,SFO,DEN,27.961912
2011-12-02,SFO,DFW,27.419992
2011-12-02,SFO,EWR,29.07956
2011-12-02,SFO,JFK,31.471496
2011-12-02,SFO,LAS,25.354544
2011-12-02,SFO,LAX,33.54848
2011-12-02,SFO,ORD,28.971304
2011-12-02,SFO,SEA,26.436144
2011-12-03,ATL,BOS,21.732752
2011-12-03,ATL,CLT,17.517432
2011-12-03,ATL,DEN,18.334152
2011-12-03,ATL,DFW,20.271128
2011-12-03,ATL,DTW,21.573264
2011-12-03,ATL,EWR,18.436912
2011-12-03,ATL,LAX,23.00208
2011-12-03,ATL,LGA,22.263784
2011-12-03,ATL,MCO,28.472056
2011-12-03,ATL,MIA,24.886352
2011-12-03,ATL,MSP,20.802328
2011-12-03,ATL,ORD,21.51304
2011-12-03,ATL,PHL,24.13964
2011-12-03,ATL,SFO,19.994248
2011-12-03,BOS,ATL,19.024728
2011-12-03,BOS,EWR,16.035296
2011-12-03,BOS,LAX,18.14872
2011-12-03,BOS,LGA,17.493656
2011-12-03,BOS,ORD,21.630192
2011-12-03,BOS,PHL,15.936808
2011-12-03,BOS,SFO,22.589256
2011-12-03,CLT,ATL,18.805264
2011-12-03,CLT,LGA,18.153824
2011-12-03,DEN,ATL,19.612432
2011-12-03,DEN,DFW,18.734552
2011-12-03,DEN,LAS,24.778512
2011-12-03,DEN,LAX,20.994248
2011-12-03,DEN,MSP,20.584976
2011-12-03,DEN,ORD,19.510208
2011-12-03,DEN,PHX,20.388552
2011-12-03,DEN,SEA,19.768928
2011-12-03,DEN,SFO,23.525696
2011-12-03,DFW,ATL,19.397208
2011-12-03,DFW,BOS,15.659328
2011-12-03,DFW,DEN,18.246696
2011-12-03,DFW,LAS,22.928376
2011-12-03,DFW,LAX,25.18116
2011-12-03,DFW,LGA,20.641712
2011-12-03,DFW,ORD,22.951464
2011-12-03,DFW,PHL,14.55604
2011-12-03,DFW,SFO,21.293976
2011-12-03,DTW,ATL,17.131368
2011-12-03,DTW,LGA,22.045056
2011-12-03,DTW,ORD,17.935304
2011-12-03,EWR,ATL,16.672776
2011-12-03,EWR,BOS,15.05124
2011-12-03,EWR,LAX,21.12844
2011-12-03,EWR,MCO,20.555888
2011-12-03,EWR,ORD,19.909288
2011-12-03,EWR,SFO,23.361648
2011-12-03,IAH,LAX,24.005232
2011-12-03,IAH,ORD,20.940608
2011-12-03,JFK,LAS,22.21848
2011-12-03,JFK,LAX,31.95728
2011-12-03,JFK,MCO,23.07832
2011-12-03,JFK,MIA,22.603896
2011-12-03,JFK,SFO,25.962048
2011-12-03,LAS,DEN,19.765936
2011-12-03,LAS,DFW,21.039664
2011-12-03,LAS,JFK,22.33076
2011-12-03,LAS,LAX,24.768696
2011-12-03,LAS,ORD,21.670672
2011-12-03,LAS,SFO,21.590184
2011-12-03,LAX,ATL,22.339864
2011-12-03,LAX,BOS,18.07976
2011-12-03,LAX,DEN,24.566216
2011-12-03,LAX,DFW,26.720672
2011-12-03,LAX,EWR,23.041904
2011-12-03,LAX,IAH,24.22948
2011-12-03,LAX,JFK,32.86264
2011-12-03,LAX,LAS,28.149168
2011-12-03,LAX,ORD,25.753984
2011-12-03,LAX,SEA,20.556112
2011-12-03,LAX,SFO,27.716928
2011-12-03,LGA,ATL,22.332952
2011-12-03,LGA,BOS,16.756848
2011-12-03,LGA,CLT,17.0746
2011-12-03,LGA,DFW,20.149368
2011-12-03,LGA,DTW,17.655328
2011-12-03,LGA,MIA,22.822776
2011-12-03,LGA,ORD,26.920696
2011-12-03,MCO,ATL,27.118088
2011-12-03,MCO,EWR,21.66176
2011-12-03,MCO,PHL,21.149976
2011-12-03,MIA,ATL,24.389296
2011-12-03,MIA,JFK,26.609752
2011-12-03,MIA,LGA,28.16792
2011-12-03,MSP,ATL,21.010432
2011-12-03,MSP,DEN,17.205576
2011-12-03,MSP,ORD,18.796648
2011-12-03,ORD,ATL,19.337736
2011-12-03,ORD,BOS,23.047664
2011-12-03,ORD,DEN,17.894912
2011-12-03,ORD,DFW,24.529568
2011-12-03,ORD,DTW,20.36852
2011-12-03,ORD,EWR,22.756112
2011-12-03,ORD,IAH,19.323408
2011-12-03,ORD,LAS,24.040144
2011-12-03,ORD,LAX,28.175864
2011-12-03,ORD,LGA,26.833688
2011-12-03,ORD,MSP,20.667904
2011-12-03,ORD,PHL,19.50968
2011-12-03,ORD,PHX,19.370432
2011-12-03,ORD,SEA,19.638224
2011-12-03,ORD,SFO,24.850552
2011-12-03,PHL,ATL,17.557096
2011-12-03,PHL,BOS,19.334344
2011-12-03,PHL,DFW,12.432944
2011-12-03,PHL,MCO,21.12248
2011-12-03,PHL,ORD,21.597592
2011-12-03,PHX,DEN,18.806952
2011-12-03,PHX,ORD,19.500248
2011-12-03,SEA,DEN,21.334824
2011-12-03,SEA,LAX,24.434584
2011-12-03,SEA,ORD,17.655992
2011-12-03,SEA,SFO,24.808384
2011-12-03,SFO,ATL,18.387088
2011-12-03,SFO,BOS,22.129304
2011-12-03,SFO,DEN,23.585144
2011-12-03,SFO,DFW,20.705088
2011-12-03,SFO,EWR,24.765912
2011-12-03,SFO,JFK,29.549944
2011-12-03,SFO,LAS,23.110464
2011-12-03,SFO,LAX,29.472344
2011-12-03,SFO,ORD,23.33156
2011-12-03,SFO,SEA,22.729208
2011-12-04,ATL,BOS,28.026512
2011-12-04,ATL,CLT,22.170464
2011-12-04,ATL,DEN,24.728512
2011-12-04,ATL,DFW,29.208752
2011-12-04,ATL,DTW,21.735224
2011-12-04,ATL,EWR,25.991488
2011-12-04,ATL,LAX,26.931128
2011-12-04,ATL,LGA,31.063024
2011-12-04,ATL,MCO,28.173504
2011-12-04,ATL,MIA,24.258504
2011-12-04,ATL,MSP,22.52028
2011-12-04,ATL,ORD,27.129264
2011-12-04,ATL,PHL,30.021968
2011-12-04,ATL,SFO,26.26148
2011-12-04,BOS,ATL,22.497032
2011-12-04,BOS,EWR,20.153488
2011-12-04,BOS,LAX,26.706432
2011-12-04,BOS,LGA,24.022592
2011-12-04,BOS,ORD,25.319808
2011-12-04,BOS,PHL,24.33884
2011-12-04,BOS,SFO,27.759952
2011-12-04,CLT,ATL,24.100128
2011-12-04,CLT,LGA,24.730408
2011-12-04,DEN,ATL,22.82948
2011-12-04,DEN,DFW,25.550744
2011-12-04,DEN,LAS,24.613808
2011-12-04,DEN,LAX,26.121088
2011-12-04,DEN,MSP,21.765296
2011-12-04,DEN,ORD,23.804032
2011-12-04,DEN,PHX,25.147384
2011-12-04,DEN,SEA,25.002592
2011-12-04,DEN,SFO,30.03868
2011-12-04,DFW,ATL,25.698432
2011-12-04,DFW,BOS,23.9572
2011-12-04,DFW,DEN,21.676152
2011-12-04,DFW,LAS,25.5242
2011-12-04,DFW,LAX,28.126616
2011-12-04,DFW,LGA,27.223296
2011-12-04,DFW,ORD,29.046424
2011-12-04,DFW,PHL,22.754128
2011-12-04,DFW,SFO,25.562864
2011-12-04,DTW,ATL,22.583336
2011-12-04,DTW,LGA,25.35628
2011-12-04,DTW,ORD,23.407216
2011-12-04,EWR,ATL,25.23672
2011-12-04,EWR,BOS,21.8464
2011-12-04,EWR,LAX,25.822624
2011-12-04,EWR,MCO,25.933128
2011-12-04,EWR,ORD,28.636864
2011-12-04,EWR,SFO,27.7496
2011-12-04,IAH,LAX,25.990144
2011-12-04,IAH,ORD,22.880328
2011-12-04,JFK,LAS,26.923344
2011-12-04,JFK,LAX,34.397688
2011-12-04,JFK,MCO,25.136552
2011-12-04,JFK,MIA,26.902264
2011-12-04,JFK,SFO,34.14192
2011-12-04,LAS,DEN,26.9786
2011-12-04,LAS,DFW,25.625768
2011-12-04,LAS,JFK,24.858648
2011-12-04,LAS,LAX,26.739744
2011-12-04,LAS,ORD,28.11688
2011-12-04,LAS,SFO,25.067912
2011-12-04,LAX,ATL,28.917992
2011-12-04,LAX,BOS,24.151808
2011-12-04,LAX,DEN,26.44984
2011-12-04,LAX,DFW,26.886464
2011-12-04,LAX,EWR,25.269384
2011-12-04,LAX,IAH,27.978672
2011-12-04,LAX,JFK,36.160864
2011-12-04,LAX,LAS,28.248032
2011-12-04,LAX,ORD,28.347352
2011-12-04,LAX,SEA,22.460808
2011-12-04,LAX,SFO,33.722536
2011-12-04,LGA,ATL,30.146232
2011-12-04,LGA,BOS,21.681088
2011-12-04,LGA,CLT,22.50244
2011-12-04,LGA,DFW,29.37684
2011-12-04,LGA,DTW,22.474064
2011-12-04,LGA,MIA,24.506176
2011-12-04,LGA,ORD,31.373752
2011-12-04,MCO,ATL,26.114456
2011-12-04,MCO,EWR,27.238184
2011-12-04,MCO,PHL,27.266048
2011-12-04,MIA,ATL,24.666872
2011-12-04,MIA,JFK,28.114856
2011-12-04,MIA,LGA,30.414336
2011-12-04,MSP,ATL,25.57048
2011-12-04,MSP,DEN,22.072808
2011-12-04,MSP,ORD,21.29636
2011-12-04,ORD,ATL,24.96004
2011-12-04,ORD,BOS,28.511344
2011-12-04,ORD,DEN,24.219872
2011-12-04,ORD,DFW,31.4622
2011-12-04,ORD,DTW,23.879976
2011-12-04,ORD,EWR,29.18728
2011-12-04,ORD,IAH,27.880464
2011-12-04,ORD,LAS,27.8252
2011-12-04,ORD,LAX,32.555216
2011-12-04,ORD,LGA,36.23572
2011-12-04,ORD,MSP,29.329792
2011-12-04,ORD,PHL,27.812696
2011-12-04,ORD,PHX,24.773528
2011-12-04,ORD,SEA,23.046816
2011-12-04,ORD,SFO,29.817528
2011-12-04,PHL,ATL,22.167168
2011-12-04,PHL,BOS,24.580048
2011-12-04,PHL,DFW,22.2336
2011-12-04,PHL,MCO,25.64896
2011-12-04,PHL,ORD,27.737608
2011-12-04,PHX,DEN,24.634224
2011-12-04,PHX,ORD,25.577664
2011-12-04,SEA,DEN,21.1492
2011-12-04,SEA,LAX,25.815696
2011-12-04,SEA,ORD,24.349496
2011-12-04,SEA,SFO,25.364344
2011-12-04,SFO,ATL,22.538416
2011-12-04,SFO,BOS,24.715592
2011-12-04,SFO,DEN,26.242496
2011-12-04,SFO,DFW,25.715504
2011-12-04,SFO,EWR,27.256592
2011-12-04,SFO,JFK,31.051944
2011-12-04,SFO,LAS,25.554592
2011-12-04,SFO,LAX,30.82004
2011-12-04,SFO,ORD,28.963824
2011-12-04,SFO,SEA,25.5086
2011-12-05,ATL,BOS,28.323584
2011-12-05,ATL,CLT,29.333208
2011-12-05,ATL,DEN,24.68752
2011-12-05,ATL,DFW,33.886832
2011-12-05,ATL,DTW,26.028328
2011-12-05,ATL,EWR,28.130584
2011-12-05,ATL,LAX,28.835904
2011-12-05,ATL,LGA,34.568656
2011-12-05,ATL,MCO,31.068712
2011-12-05,ATL,MIA,28.58504
2011-12-05,ATL,MSP,26.227984
2011-12-05,ATL,ORD,32.653144
2011-12-05,ATL,PHL,31.959136
2011-12-05,ATL,SFO,28.218832
2011-12-05,BOS,ATL,28.64016
2011-12-05,BOS,EWR,27.771032
2011-12-05,BOS,LAX,24.420184
2011-12-05,BOS,LGA,35.09556
2011-12-05,BOS,ORD,30.667416
2011-12-05,BOS,PHL,30.843792
2011-12-05,BOS,SFO,30.58572
2011-12-05,CLT,ATL,28.197112
2011-12-05,CLT,LGA,29.966856
2011-12-05,DEN,ATL,25.443248
2011-12-05,DEN,DFW,29.117528
2011-12-05,DEN,LAS,26.67976
2011-12-05,DEN,LAX,29.006504
2011-12-05,DEN,MSP,25.905968
2011-12-05,DEN,ORD,25.224432
2011-12-05,DEN,PHX,27.647384
2011-12-05,DEN,SEA,28.162544
2011-12-05,DEN,SFO,33.346512
2011-12-05,DFW,ATL,31.503992
2011-12-05,DFW,BOS,24.827304
2011-12-05,DFW,DEN,28.722464
2011-12-05,DFW,LAS,23.775448
2011-12-05,DFW,LAX,30.682216
2011-12-05,DFW,LGA,30.599088
2011-12-05,DFW,ORD,34.845584
2011-12-05,DFW,PHL,26.73888
2011-12-05,DFW,SFO,27.3492
2011-12-05,DTW,ATL,25.259304
2011-12-05,DTW,LGA,26.32204
2011-12-05,DTW,ORD,27.445184
2011-12-05,EWR,ATL,29.6514
2011-12-05,EWR,BOS,27.575288
2011-12-05,EWR,LAX,26.138496
2011-12-05,EWR,MCO,25.55424
2011-12-05,EWR,ORD,32.256968
